,Player,Age,Nation,Position,Club,Birthday,Astrology,Foot,Height,Wage,youth_value,Game Value,TransferMarket Value,Game Rating,predicted_rate,Fotball Critic rating,FMyear,rate avg,ratio predicted,numeric position,numeric foot,value_rate,label,label value
1701,Cesar Montes,23,Mexico,Central Defenders,Monterrey,2.0,Pisces,Right,191,56000.0,1000000.0,2000000.0,6000000.0,75.0,72.0,67.0,2018.0,69.5,0.926666666666667,1,2,6.0,1,0
1702,Matthias Ginter,26,Spain,Central Defenders,Borussia M'gladbach,1.0,Capricorn,Right,191,220000.0,5000000.0,10000000.0,30000000.0,80.0,78.0,99.0,2015.0,78.0,0.975,1,2,6.0,1,0
1703,Niccolo Zanellato,22,England,Central Midfielders,Crotone,6.0,Cancer,Right,192,28000.0,300000.0,2000000.0,1800000.0,76.0,71.0,71.0,2019.0,71.0,0.93421052631579,2,2,6.0,1,0
1704,Srdjan Babic,25,Romania,Central Defenders, Red Star Belgrade,4.0,Taurus,Either,195,44000.0,250000.0,1500000.0,1500000.0,77.0,68.0,99.0,2015.0,68.0,0.883116883116883,1,0,6.0,1,0
1705,George Puscas,24,Brazil,Strikers,Reading,4.0,Aries,Right,188,60000.0,660000.0,2000000.0,4000000.0,81.0,72.0,99.0,2016.0,72.0,0.888888888888889,9,2,6.06060606060606,1,0
1706,Ozan Kabak,20,Greece,Central Defenders,Schalke 04,3.0,Aries,Right,186,140000.0,4100000.0,3000000.0,25000000.0,79.0,75.0,80.0,2019.0,77.5,0.981012658227848,1,2,6.09756097560976,1,0
1707,M’Baye Niang,25,Colombia,Strikers,Rennes,12.0,Sagittarius,Right,188,252000.0,1800000.0,11000000.0,11000000.0,75.0,76.0,63.0,2015.0,69.5,0.926666666666667,9,2,6.11111111111111,1,0
1708,Donny van de Beek,23,Scotland,Central Midfielders,Man Utd,4.0,Aries,Right,184,400000.0,4900000.0,30000000.0,30000000.0,80.0,80.0,99.0,2018.0,80.0,1.0,2,2,6.12244897959184,1,0
1709,Jurgen Damm,27,Mexico,Right Wingers,Atlanta United,11.0,Scorpio,Right,180,36000.0,325000.0,3000000.0,2000000.0,69.0,70.0,54.0,2014.0,62.0,0.898550724637681,8,2,6.15384615384615,1,0
1710,Danilo Pantic,23,Brazil,Central Attacking Midfielders,Chelsea,10.0,Scorpio,Right,180,40000.0,130000.0,349000.0,800000.0,77.0,72.0,68.0,2015.0,70.0,0.909090909090909,0,2,6.15384615384615,1,0
1711,Borna Sosa,22,England,Left Backs,VfB Stuttgart,1.0,Aquarius,Left,186,48000.0,2600000.0,3000000.0,16000000.0,78.0,72.0,76.0,2019.0,74.0,0.948717948717949,5,1,6.15384615384615,1,0
1712,Blessing Eleke,24,Norway,Strikers,Beerschot VA,3.0,Pisces,Right,190,12000.0,130000.0,5000000.0,800000.0,76.0,71.0,43.0,2017.0,57.0,0.75,9,2,6.15384615384615,1,0
1713,Ludovic Blas,22,Italy,Central Midfielders,FC Nantes,12.0,Capricorn,Left,180,68000.0,2100000.0,4000000.0,13000000.0,75.0,77.0,78.0,2018.0,77.5,1.03333333333333,2,1,6.19047619047619,1,0
1714,Kyle Walker-Peters,23,England,Right Backs,Southampton,4.0,Aries,Right,174,200000.0,2900000.0,14000000.0,18000000.0,75.0,79.0,80.0,2018.0,79.5,1.06,7,2,6.20689655172414,1,0
1715,Omar Mascarell,27,Spain,Central Midfielders,Schalke 04,2.0,Aquarius,Right,181,316000.0,725000.0,5000000.0,4500000.0,72.0,77.0,72.0,2014.0,74.5,1.03472222222222,2,2,6.20689655172414,1,0
1716,Paul Nardi,26,Netherlands,Goalkeepers,FC Lorient,5.0,Taurus,Right,187,28000.0,290000.0,2000000.0,1800000.0,78.0,74.0,69.0,2015.0,71.5,0.916666666666667,4,2,6.20689655172414,1,0
1717,Jack Stacey,24,Brazil,Right Wingers,Bournemouth,4.0,Aries,Right,181,100000.0,450000.0,6000000.0,2800000.0,71.0,72.0,64.0,2015.0,68.0,0.957746478873239,8,2,6.22222222222222,1,0
1718,Adam Reach,27,England,Left Wingers,Sheff Wed,2.0,Aquarius,Left,183,80000.0,450000.0,2000000.0,2800000.0,71.0,69.0,67.0,2014.0,68.0,0.957746478873239,6,1,6.22222222222222,1,0
1719,Carlos Strandberg,24,Argentina,Strikers,Al-Hazem,4.0,Aries,Left,187,16000.0,450000.0,1000000.0,2800000.0,74.0,73.0,38.0,2015.0,55.5,0.75,9,1,6.22222222222222,1,0
1720,Carlos Strandberg,24,Argentina,Strikers,Al-Hazem,4.0,Aries,Left,187,16000.0,450000.0,1000000.0,2800000.0,76.0,73.0,99.0,2016.0,73.0,0.960526315789474,9,1,6.22222222222222,1,0
1721,Ian Maatsen,18,Italy,Left Backs,Chelsea,3.0,Pisces,Left,170,32000.0,40000.0,396000.0,250000.0,72.0,64.0,68.0,2019.0,66.0,0.916666666666667,5,1,6.25,1,0
1722,Francisco Rodriguez,18,England,Central Midfielders,Argentino (Quilmes),10.0,Libra,Right,172,184000.0,160000.0,101000.0,1000000.0,75.0,64.0,45.0,2015.0,54.5,0.726666666666667,2,2,6.25,1,0
1723,Allan Saint-Maximin,24,France,Right Wingers,"Aug 2, 2019",3.0,Pisces,Either,173,132000.0,4800000.0,30000000.0,30000000.0,73.0,68.0,74.0,2018.0,71.0,0.972602739726027,8,0,6.25,1,0
1724,Erik Andersson,23,Argentina,Central Midfielders,GIF Sundsvall,5.0,Taurus,Left,179,184000.0,40000.0,238000.0,250000.0,79.0,66.0,68.0,2016.0,67.0,0.848101265822785,2,1,6.25,1,0
1725,Ivan Martinez,18,Belgium,Goalkeepers,Atlético Pamplona,2.0,Pisces,Right,180,4000.0,80000.0,125000.0,500000.0,75.0,72.0,99.0,2019.0,72.0,0.96,4,2,6.25,1,0
1726,Younès Kaabouni,26,Brazil,Central Attacking Midfielders, FC Sochaux-Montbéliard,5.0,Gemini,Either,180,8000.0,80000.0,500000.0,500000.0,72.0,68.0,99.0,2015.0,68.0,0.944444444444444,0,0,6.25,1,0
1727,Victor Camarasa,26,Spain,Central Midfielders,Real Hispalis,5.0,Gemini,Right,183,52000.0,240000.0,6000000.0,1500000.0,74.0,75.0,61.0,2014.0,68.0,0.918918918918919,2,2,6.25,1,0
1728,Mattia Valoti,26,Italy,Central Attacking Midfielders,SPAL,9.0,Virgo,Right,187,44000.0,400000.0,2000000.0,2500000.0,75.0,73.0,67.0,2014.0,70.0,0.933333333333333,0,2,6.25,1,0
1729,Soualiho Meite,26,France,Defensive Midfielders,Torino,3.0,Pisces,Right,187,144000.0,800000.0,7000000.0,5000000.0,71.0,75.0,72.0,2014.0,73.5,1.03521126760563,3,2,6.25,1,0
1730,Tiemoue Bakayoko,25,Spain,Defensive Midfielders,Chelsea,8.0,Leo,Right,189,412000.0,3200000.0,30000000.0,20000000.0,80.0,80.0,68.0,2016.0,74.0,0.925,3,2,6.25,1,0
1731,Stole Dimitrievski,26,Makedonia,Goalkeepers,Vallecano,12.0,Capricorn,Right,188,44000.0,190000.0,2000000.0,1200000.0,72.0,77.0,68.0,2014.0,72.5,1.00694444444444,4,2,6.31578947368421,1,0
1732,Filipe Soares,21,England,Central Midfielders,Moreirense,5.0,Taurus,Right,180,4000.0,630000.0,2000000.0,4000000.0,77.0,72.0,65.0,2019.0,68.5,0.88961038961039,2,2,6.34920634920635,1,0
1733,Henry Onyekuru,23,Nigeria,Left Wingers,AS Monaco,6.0,Gemini,Right,175,176000.0,1100000.0,8000000.0,7000000.0,74.0,75.0,66.0,2017.0,70.5,0.952702702702703,6,2,6.36363636363636,1,0
1734,Arthur Masuaku,26,Czech Republic,Left Backs,West Ham,11.0,Scorpio,Left,179,160000.0,1100000.0,12000000.0,7000000.0,76.0,73.0,67.0,2015.0,70.0,0.921052631578947,5,1,6.36363636363636,1,0
1735,Saul Salcedo,22,Paraguay,Central Defenders,Olimpia,8.0,Virgo,Right,182,28000.0,470000.0,566000.0,3000000.0,76.0,75.0,53.0,2018.0,64.0,0.842105263157895,1,2,6.38297872340426,1,0
1736,Joe Gomez,23,Portugal,Central Defenders,Liverpool,5.0,Gemini,Right,188,300000.0,4700000.0,37000000.0,30000000.0,79.0,82.0,81.0,2016.0,81.5,1.03164556962025,1,2,6.38297872340426,1,0
1737,Christofer Gonzales,27,Peru,Central Attacking Midfielders,Cristal,10.0,Libra,Either,176,8000.0,90000.0,325000.0,575000.0,77.0,73.0,68.0,2014.0,70.5,0.915584415584416,0,0,6.38888888888889,1,0
1738,Idriss Mhirsi,27,Belgium,Strikers, US Monastir,2.0,Pisces,Either,177,24000.0,70000.0,450000.0,450000.0,77.0,68.0,36.0,2015.0,52.0,0.675324675324675,9,0,6.42857142857143,1,0
1739,Xian Emmers,21,Portugal,Central Midfielders,Inter,7.0,Cancer,Right,178,16000.0,70000.0,392000.0,450000.0,78.0,69.0,56.0,2018.0,62.5,0.801282051282051,2,2,6.42857142857143,1,0
1740,Joaquin Ardaiz,21,Brazil,Strikers,Lugano,1.0,Capricorn,Left,184,8000.0,140000.0,228000.0,900000.0,78.0,69.0,99.0,2017.0,69.0,0.884615384615385,9,1,6.42857142857143,1,0
1741,Carlos Fernandez,24,Germany,Strikers,Real San Sebastián,5.0,Gemini,Left,186,68000.0,1400000.0,9000000.0,9000000.0,80.0,78.0,99.0,2017.0,78.0,0.975,9,1,6.42857142857143,1,0
1742,Joao Palhinha,25,Portugal,Defensive Midfielders,Sporting,7.0,Cancer,Right,190,36000.0,2800000.0,17000000.0,18000000.0,79.0,81.0,99.0,2017.0,81.0,1.0253164556962,3,2,6.42857142857143,1,0
1743,Lucas Ocampos,26,England,Left Wingers,Sevilla,7.0,Cancer,Right,187,108000.0,6200000.0,29000000.0,40000000.0,80.0,82.0,75.0,2016.0,78.5,0.98125,6,2,6.45161290322581,1,0
1744,Edimilson Fernandes,24,France,Central Attacking Midfielders,Mainz 05,4.0,Aries,Right,187,128000.0,770000.0,5000000.0,5000000.0,76.0,74.0,73.0,2016.0,73.5,0.967105263157895,0,2,6.49350649350649,1,0
1745,Timo Werner,24,France,Strikers,Chelsea,3.0,Pisces,Either,180,1088000.0,10000000.0,43000000.0,65000000.0,78.0,82.0,74.0,2017.0,78.0,1.0,9,0,6.5,1,0
1746,Samuele Mulattieri,19,Portugal,Central Attacking Midfielders,Inter,10.0,Libra,Right,183,4000.0,130000.0,237000.0,850000.0,76.0,70.0,63.0,2019.0,66.5,0.875,0,2,6.53846153846154,1,0
1747,Andrija Zivkovic,24,Spain,Right Wingers,PAOK,7.0,Cancer,Left,170,48000.0,750000.0,6000000.0,5000000.0,82.0,81.0,63.0,2015.0,72.0,0.878048780487805,8,1,6.66666666666667,1,0
1748,Mitchell van Bergen,20,Netherlands,Right Wingers,sc Heerenveen,8.0,Virgo,Right,172,4000.0,360000.0,2000000.0,2400000.0,77.0,67.0,61.0,2018.0,64.0,0.831168831168831,8,2,6.66666666666667,1,0
1749,Marek Havlik,25,Albania,Defensive Midfielders,Slovacko,7.0,Cancer,Left,176,8000.0,120000.0,455000.0,800000.0,70.0,68.0,68.0,2015.0,68.0,0.971428571428571,3,1,6.66666666666667,1,0
1750,Owen Wijndal,20,United States,Left Backs,AZ,11.0,Sagittarius,Left,176,20000.0,750000.0,5000000.0,5000000.0,79.0,77.0,76.0,2019.0,76.5,0.968354430379747,5,1,6.66666666666667,1,0
1751,Thierry Ambrose,23,Montenegro,Strikers,FC Metz,3.0,Aries,Right,178,12000.0,300000.0,1000000.0,2000000.0,76.0,70.0,61.0,2015.0,65.5,0.861842105263158,9,2,6.66666666666667,1,0
1752,Thierry Ambrose,23,Nigeria,Strikers,FC Metz,3.0,Aries,Right,178,12000.0,300000.0,1000000.0,2000000.0,77.0,70.0,61.0,2019.0,65.5,0.850649350649351,9,2,6.66666666666667,1,0
1753,Alessandro Cortinovis,19,Italy,Central Attacking Midfielders,Atalanta,1.0,Aquarius,Right,180,8000.0,60000.0,203000.0,400000.0,82.0,68.0,99.0,2018.0,68.0,0.829268292682927,0,2,6.66666666666667,1,0
1754,Kaj Sierhuis,22,Morocco,Strikers,Reims,4.0,Taurus,Right,180,32000.0,450000.0,2000000.0,3000000.0,79.0,73.0,99.0,2017.0,73.0,0.924050632911392,9,2,6.66666666666667,1,0
1755,Luis Iberico,23,Nigeria,Strikers, FBC Melgar,2.0,Aquarius,Either,180,40000.0,60000.0,400000.0,400000.0,77.0,68.0,99.0,2016.0,68.0,0.883116883116883,9,0,6.66666666666667,1,0
1756,Alireza Jahanbakhsh,26,Congo,Right Wingers,Brighton,8.0,Leo,Right,180,200000.0,750000.0,9000000.0,5000000.0,75.0,76.0,68.0,2015.0,72.0,0.96,8,2,6.66666666666667,1,0
1757,Tomas Podstawski,25,Portugal,Defensive Midfielders,Pogoń,1.0,Aquarius,Right,181,12000.0,60000.0,161000.0,400000.0,75.0,70.0,49.0,2014.0,59.5,0.793333333333333,3,2,6.66666666666667,1,0
1758,Ryan Ledson,22,Algeria,Central Midfielders,Preston,8.0,Leo,Right,181,24000.0,300000.0,2000000.0,2000000.0,72.0,73.0,63.0,2015.0,68.0,0.944444444444444,2,2,6.66666666666667,1,0
1759,Malang Sarr,21,France,Central Defenders,Chelsea,1.0,Aquarius,Left,182,140000.0,1500000.0,14000000.0,10000000.0,78.0,77.0,68.0,2018.0,72.5,0.92948717948718,1,1,6.66666666666667,1,0
1760,Antonio Barreca,25,Ukraine,Left Backs,AS Monaco,3.0,Pisces,Left,183,112000.0,300000.0,3000000.0,2000000.0,75.0,74.0,68.0,2016.0,71.0,0.946666666666667,5,1,6.66666666666667,1,0
1761,Mario Lemina,26,France,Right Wingers,Southampton,9.0,Virgo,Right,184,260000.0,1500000.0,22000000.0,10000000.0,75.0,74.0,79.0,2014.0,76.5,1.02,8,2,6.66666666666667,1,0
1762,Dor Peretz,25,England,Central Midfielders,Maccabi Tel-Aviv,5.0,Taurus,Right,185,32000.0,270000.0,488000.0,1800000.0,76.0,72.0,73.0,2016.0,72.5,0.953947368421053,2,2,6.66666666666667,1,0
1763,Filippo Romagna,23,France,Central Defenders,Sassuolo,5.0,Gemini,Right,186,52000.0,450000.0,3000000.0,3000000.0,74.0,73.0,99.0,2017.0,73.0,0.986486486486486,1,2,6.66666666666667,1,0
1764,Dani Martin,22,Belgium,Goalkeepers,Real Hispalis,7.0,Cancer,Right,187,20000.0,450000.0,1000000.0,3000000.0,73.0,72.0,68.0,2019.0,70.0,0.958904109589041,4,2,6.66666666666667,1,0
1765,Calvin Stengs,21,Denmark,Right Wingers,AZ,12.0,Sagittarius,Left,187,20000.0,2100000.0,6000000.0,14000000.0,81.0,79.0,69.0,2019.0,74.0,0.91358024691358,8,1,6.66666666666667,1,0
1766,Frederik Ronnow,27,Denmark,Goalkeepers,Eintracht Frankfurt,8.0,Leo,Right,190,72000.0,375000.0,2000000.0,2500000.0,75.0,72.0,99.0,2014.0,72.0,0.96,4,2,6.66666666666667,1,0
1767,Edoardo Goldaniga,26,Italy,Central Defenders,Sassuolo,11.0,Scorpio,Right,193,64000.0,300000.0,3000000.0,2000000.0,73.0,74.0,71.0,2014.0,72.5,0.993150684931507,1,2,6.66666666666667,1,0
1768,Sam Gallagher,24,England,Strikers,Blackburn,9.0,Virgo,Right,194,60000.0,450000.0,2000000.0,3000000.0,71.0,70.0,63.0,2014.0,66.5,0.936619718309859,9,2,6.66666666666667,1,0
1769,Issa Diop,23,Argentina,Central Defenders,West Ham,1.0,Capricorn,Right,194,240000.0,2700000.0,13000000.0,18000000.0,78.0,76.0,99.0,2017.0,76.0,0.974358974358975,1,2,6.66666666666667,1,0
1770,Joel Pereira,24,Greece,Goalkeepers,Man Utd,6.0,Cancer,Right,195,60000.0,120000.0,320000.0,800000.0,76.0,70.0,73.0,2015.0,71.5,0.94078947368421,4,2,6.66666666666667,1,0
1771,Milos Veljkovic,24,Chile,Central Defenders,SV Werder,9.0,Libra,Right,188,56000.0,670000.0,3000000.0,4500000.0,78.0,74.0,79.0,2016.0,76.5,0.980769230769231,1,2,6.71641791044776,1,0
1772,Tanguy Ndombele,23,Spain,Defensive Midfielders,Tottenham,12.0,Capricorn,Right,181,480000.0,7400000.0,32000000.0,50000000.0,84.0,80.0,79.0,2018.0,79.5,0.946428571428571,3,2,6.75675675675676,1,0
1773,Ben Godfrey,22,Ivory Coast,Defensive Midfielders,Everton,1.0,Capricorn,Right,183,260000.0,3700000.0,19000000.0,25000000.0,76.0,74.0,76.0,2019.0,75.0,0.986842105263158,3,2,6.75675675675676,1,0
1774,Nordi Mukiele,22,England,Right Backs,RB Leipzig,11.0,Scorpio,Right,187,176000.0,3700000.0,6000000.0,25000000.0,83.0,78.0,80.0,2019.0,79.0,0.951807228915663,7,2,6.75675675675676,1,0
1775,Adrien Rabiot,25,Sweden,Central Midfielders,Zebre,4.0,Aries,Left,188,748000.0,4400000.0,24000000.0,30000000.0,79.0,82.0,68.0,2016.0,75.0,0.949367088607595,2,1,6.81818181818182,1,0
1776,Emre Can,26,Germany,Defensive Midfielders,Borussia Dortmund,1.0,Capricorn,Right,184,596000.0,3800000.0,24000000.0,26000000.0,77.0,82.0,86.0,2014.0,84.0,1.09090909090909,3,2,6.8421052631579,1,0
1777,Riyaad Norodien,25,South Africa,Central Attacking Midfielders,Cape Town Spurs,3.0,Aries,Either,168,8000.0,40000.0,94000.0,275000.0,73.0,68.0,68.0,2014.0,68.0,0.931506849315068,0,0,6.875,1,0
1778,Yannick Toure,19,Switzerland,Right Wingers,Newcastle,9.0,Libra,Right,186,20000.0,40000.0,137000.0,275000.0,74.0,65.0,68.0,2018.0,66.5,0.898648648648649,8,2,6.875,1,0
1779,Ryan Gauld,24,Scotland,Central Attacking Midfielders,Farense,12.0,Sagittarius,Left,169,12000.0,725000.0,6000000.0,5000000.0,77.0,77.0,73.0,2014.0,75.0,0.974025974025974,0,1,6.89655172413793,1,0
1780,Marco Benassi,25,Italy,Defensive Midfielders,Fiorentina,9.0,Virgo,Right,183,144000.0,725000.0,5000000.0,5000000.0,77.0,76.0,54.0,2014.0,65.0,0.844155844155844,3,2,6.89655172413793,1,0
1781,Alexander Nubel,23,Italy,Goalkeepers,FC Bayern,9.0,Libra,Right,193,52000.0,870000.0,13000000.0,6000000.0,80.0,78.0,63.0,2018.0,70.5,0.88125,4,2,6.89655172413793,1,0
1782,Clifford Aboagye,25,Australia,Central Attacking Midfielders,Tijuana,2.0,Aquarius,Right,165,24000.0,260000.0,853000.0,1800000.0,73.0,74.0,54.0,2015.0,64.0,0.876712328767123,0,2,6.92307692307692,1,0
1783,Nicola Dalmonte,22,Netherlands,Right Wingers,Genoa,9.0,Virgo,Right,169,32000.0,130000.0,957000.0,900000.0,77.0,71.0,63.0,2016.0,67.0,0.87012987012987,8,2,6.92307692307692,1,0
1784,Matias Zaracho,22,Germany,Right Wingers,ATM,3.0,Pisces,Right,172,60000.0,1300000.0,4000000.0,9000000.0,77.0,78.0,65.0,2019.0,71.5,0.928571428571429,8,2,6.92307692307692,1,0
1785,Daley Sinkgraven,25,Belgium,Central Midfielders,Bayer 04,7.0,Cancer,Left,179,104000.0,1300000.0,5000000.0,9000000.0,80.0,76.0,76.0,2016.0,76.0,0.95,2,1,6.92307692307692,1,0
1786,Florentino Luis,20,Spain,Defensive Midfielders,SLB,8.0,Leo,Right,184,68000.0,1300000.0,9000000.0,9000000.0,83.0,78.0,68.0,2019.0,73.0,0.879518072289157,3,2,6.92307692307692,1,0
1787,Yvon Mvogo,26,France,Goalkeepers,RB Leipzig,6.0,Gemini,Right,190,104000.0,650000.0,4000000.0,4500000.0,74.0,73.0,63.0,2015.0,68.0,0.918918918918919,4,2,6.92307692307692,1,0
1788,Bruno Jordao,21,Brazil,Central Midfielders,Wolves,10.0,Libra,Right,180,60000.0,360000.0,6000000.0,2500000.0,79.0,72.0,68.0,2019.0,70.0,0.886075949367089,2,2,6.94444444444445,1,0
1789,Camilo Rodriguez,25,Serbia,Right Backs,Everton de Vina,3.0,Pisces,Right,166,184000.0,50000.0,240000.0,350000.0,78.0,69.0,68.0,2016.0,68.5,0.878205128205128,7,2,7.0,1,0
1790,Jerome Roussillon,27,France,Left Backs,VfL Wolfsburg,1.0,Capricorn,Left,175,212000.0,1000000.0,9000000.0,7000000.0,71.0,79.0,99.0,2014.0,79.0,1.11267605633803,5,1,7.0,1,0
1791,Ante Coric,23,Croatia,Central Attacking Midfielders,Roma,4.0,Aries,Right,176,168000.0,100000.0,3000000.0,700000.0,77.0,76.0,47.0,2014.0,61.5,0.798701298701299,0,2,7.0,1,0
1792,Silvan Hefti,22,England,Right Backs,Young Boys,10.0,Scorpio,Right,182,20000.0,500000.0,3000000.0,3500000.0,74.0,77.0,68.0,2016.0,72.5,0.97972972972973,7,2,7.0,1,0
1793,Rey Manaj,23,Italy,Strikers,Barcelona,2.0,Pisces,Either,182,24000.0,100000.0,2000000.0,700000.0,78.0,73.0,61.0,2016.0,67.0,0.858974358974359,9,0,7.0,1,0
1794,Borja Mayoral,23,Hungary,Strikers,R. Madrid,4.0,Aries,Right,182,72000.0,2000000.0,14000000.0,14000000.0,84.0,83.0,81.0,2018.0,82.0,0.976190476190476,9,2,7.0,1,0
1795,Pierre-Emile Højbjerg,25,Brazil,Defensive Midfielders, Tottenham Hotspur,8.0,Leo,Either,185,36000.0,5000000.0,35000000.0,35000000.0,82.0,68.0,88.0,2015.0,78.0,0.951219512195122,3,0,7.0,1,0
1796,Pierre-Emile Højbjerg,25,Mexico,Central Midfielders, Tottenham Hotspur,8.0,Leo,Either,185,260000.0,5000000.0,35000000.0,35000000.0,82.0,68.0,88.0,2015.0,78.0,0.951219512195122,2,0,7.0,1,0
1797,Terence Kongolo,26,Netherlands,Central Defenders,Fulham,2.0,Aquarius,Left,188,120000.0,500000.0,7000000.0,3500000.0,77.0,74.0,51.0,2014.0,62.5,0.811688311688312,1,1,7.0,1,0
1798,Gaston Pereiro,25,Russia,Central Attacking Midfielders,Cagliari,6.0,Gemini,Left,188,148000.0,500000.0,4000000.0,3500000.0,75.0,77.0,60.0,2015.0,68.5,0.913333333333333,0,1,7.0,1,0
1799,Luca Lezzerini,25,Italy,Goalkeepers,Venezia,3.0,Aries,Right,195,20000.0,100000.0,1000000.0,700000.0,74.0,71.0,64.0,2014.0,67.5,0.912162162162162,4,2,7.0,1,0
1800,Ben Pearson,25,England,Central Midfielders,Bournemouth,1.0,Capricorn,Right,174,100000.0,425000.0,6000000.0,3000000.0,73.0,76.0,68.0,2014.0,72.0,0.986301369863014,2,2,7.05882352941176,1,0
1801,Jordan Lotomba,21,Brazil,Right Backs,OGC Nice,9.0,Libra,Right,177,44000.0,850000.0,3000000.0,6000000.0,77.0,75.0,71.0,2019.0,73.0,0.948051948051948,7,2,7.05882352941176,1,0
1802,Leroy Sane,24,Chile,Left Wingers,FC Bayern,1.0,Capricorn,Left,183,1192000.0,8500000.0,59000000.0,60000000.0,76.0,86.0,81.0,2016.0,83.5,1.09868421052632,6,1,7.05882352941176,1,0
1803,Stole Dimitrievski,26,Belgium,Goalkeepers,Vallecano,12.0,Capricorn,Right,188,44000.0,170000.0,2000000.0,1200000.0,74.0,77.0,68.0,2015.0,72.5,0.97972972972973,4,2,7.05882352941176,1,0
1804,Harry Kane,27,France,Strikers,Tottenham,7.0,Leo,Either,188,800000.0,17000000.0,81000000.0,120000000.0,79.0,95.0,90.0,2015.0,92.5,1.17088607594937,9,0,7.05882352941176,1,0
1805,Jack Grealish,25,Germany,Left Wingers, Aston Villa,9.0,Virgo,Either,180,20000.0,9200000.0,65000000.0,65000000.0,83.0,68.0,85.0,2016.0,76.5,0.921686746987952,6,0,7.06521739130435,1,0
1806,Wesley Said,25,England,Strikers,Toulouse FC,4.0,Aries,Right,171,100000.0,210000.0,613000.0,1500000.0,80.0,74.0,54.0,2016.0,64.0,0.8,9,2,7.14285714285714,1,0
1807,Cristian Benavente,26,Peru,Central Attacking Midfielders,Pyramids,5.0,Taurus,Left,172,140000.0,210000.0,4000000.0,1500000.0,77.0,75.0,68.0,2015.0,71.5,0.928571428571429,0,1,7.14285714285714,1,0
1808,Dan Crowley,22,England,Central Attacking Midfielders,Birmingham,8.0,Leo,Right,174,32000.0,140000.0,695000.0,1000000.0,80.0,73.0,68.0,2014.0,70.5,0.88125,0,2,7.14285714285714,1,0
1809,Wuilker Farinez,22,France,Goalkeepers,Millonarios F.C.,2.0,Aquarius,Right,180,40000.0,350000.0,812000.0,2500000.0,71.0,74.0,63.0,2019.0,68.5,0.964788732394366,4,2,7.14285714285714,1,0
1810,Carles Alena,22,England,Central Midfielders,Barcelona,1.0,Capricorn,Left,180,280000.0,2100000.0,7000000.0,15000000.0,81.0,78.0,68.0,2018.0,73.0,0.901234567901235,2,1,7.14285714285714,1,0
1811,Malang Sarr,21,Austria,Central Defenders,Chelsea,1.0,Aquarius,Left,182,140000.0,1400000.0,14000000.0,10000000.0,79.0,77.0,69.0,2017.0,73.0,0.924050632911392,1,1,7.14285714285714,1,0
1812,Mariusz Stepinski,25,Poland,Strikers,Verona,5.0,Taurus,Right,183,52000.0,350000.0,2000000.0,2500000.0,76.0,73.0,58.0,2014.0,65.5,0.861842105263158,9,2,7.14285714285714,1,0
1813,Dennis Man,21,Spain,Right Wingers,Parma,8.0,Virgo,Left,183,116000.0,1400000.0,4000000.0,10000000.0,80.0,75.0,67.0,2019.0,71.0,0.8875,8,1,7.14285714285714,1,0
1814,Matthew Clarke,24,Argentina,Central Defenders, Brighton & Hove Albion,9.0,Virgo,Either,185,56000.0,420000.0,3000000.0,3000000.0,75.0,68.0,68.0,2016.0,68.0,0.906666666666667,1,0,7.14285714285714,1,0
1815,Mehdi Leris,22,France,Left Wingers,Sampdoria,5.0,Gemini,Right,186,36000.0,210000.0,3000000.0,1500000.0,77.0,69.0,62.0,2017.0,65.5,0.850649350649351,6,2,7.14285714285714,1,0
1816,Andreas Christensen,24,Nigeria,Central Defenders,Chelsea,4.0,Aries,Right,188,320000.0,4200000.0,23000000.0,30000000.0,76.0,78.0,89.0,2016.0,83.5,1.09868421052632,1,2,7.14285714285714,1,0
1817,Marius Lundemo,26,Montenegro,Central Midfielders,APOEL,4.0,Aries,Right,189,8000.0,70000.0,123000.0,500000.0,75.0,72.0,48.0,2015.0,60.0,0.8,2,2,7.14285714285714,1,0
1818,Alex Meret,23,Spain,Goalkeepers,Napoli,3.0,Aries,Left,190,132000.0,2800000.0,10000000.0,20000000.0,84.0,82.0,76.0,2018.0,79.0,0.94047619047619,4,1,7.14285714285714,1,0
1819,Stipe Perica,25,Croatia,Strikers,Watford,7.0,Cancer,Right,192,40000.0,210000.0,4000000.0,1500000.0,76.0,77.0,51.0,2014.0,64.0,0.842105263157895,9,2,7.14285714285714,1,0
1820,Erling Haland,20,Argentina,Strikers, Borussia Dortmund,7.0,Cancer,Either,194,80000.0,18000000.0,130000000.0,130000000.0,82.0,68.0,93.0,2019.0,80.5,0.981707317073171,9,0,7.22222222222222,1,0
1821,Jorge Cuenca,20,Argentina,Central Defenders,Villarreal,11.0,Scorpio,Left,189,24000.0,830000.0,2000000.0,6000000.0,77.0,73.0,66.0,2019.0,69.5,0.902597402597403,1,1,7.2289156626506,1,0
1822,Danilo Pantic,23,Serbia,Central Attacking Midfielders,Chelsea,10.0,Scorpio,Right,180,40000.0,110000.0,349000.0,800000.0,73.0,72.0,68.0,2014.0,70.0,0.958904109589041,0,2,7.27272727272727,1,0
1823,Dzenis Burnic,22,England,Central Midfielders,1. FC Heidenheim 1846,5.0,Gemini,Left,181,16000.0,110000.0,111000.0,800000.0,79.0,70.0,68.0,2016.0,69.0,0.873417721518987,2,1,7.27272727272727,1,0
